hamlet,id,ranking_meeting,nhhrank,quota_final,maintreatment,elite_meeting
77,583,20,42,7,Hybrid,1.0
77,591,37,42,7,Hybrid,1.0
77,606,32,42,7,Hybrid,1.0
77,611,39,42,7,Hybrid,1.0
77,614,19,42,7,Hybrid,1.0
77,623,30,42,7,Hybrid,1.0
77,643,15,42,7,Hybrid,1.0
77,649,11,42,7,Hybrid,1.0
77,658,34,42,7,Hybrid,1.0
77,667,40,42,7,Hybrid,1.0
77,669,33,42,7,Hybrid,1.0
77,694,31,42,7,Hybrid,1.0
77,728,42,42,7,Hybrid,1.0
77,796,2,42,7,Hybrid,1.0
77,829,25,42,7,Hybrid,1.0
77,846,12,42,7,Hybrid,1.0
77,852,5,42,7,Hybrid,1.0
77,862,6,42,7,Hybrid,1.0
77,863,16,42,7,Hybrid,1.0
77,884,13,42,7,Hybrid,1.0
77,901,38,42,7,Hybrid,1.0
77,931,10,42,7,Hybrid,1.0
77,942,18,42,7,Hybrid,1.0
77,945,7,42,7,Hybrid,1.0
82,1,13,80,12,Hybrid,0.0
82,15,32,80,12,Hybrid,0.0
82,41,20,80,12,Hybrid,0.0
82,52,16,80,12,Hybrid,0.0
82,85,40,80,12,Hybrid,0.0
82,90,21,80,12,Hybrid,0.0
82,165,79,80,12,Hybrid,0.0
82,174,80,80,12,Hybrid,0.0
82,194,5,80,12,Hybrid,0.0
82,195,56,80,12,Hybrid,0.0
82,205,12,80,12,Hybrid,0.0
82,207,31,80,12,Hybrid,0.0
82,253,39,80,12,Hybrid,0.0
82,255,49,80,12,Hybrid,0.0
82,272,71,80,12,Hybrid,0.0
82,287,6,80,12,Hybrid,0.0
82,301,38,80,12,Hybrid,0.0
82,302,68,80,12,Hybrid,0.0
82,307,30,80,12,Hybrid,0.0
82,311,53,80,12,Hybrid,0.0
82,325,29,80,12,Hybrid,0.0
82,336,47,80,12,Hybrid,0.0
82,339,45,80,12,Hybrid,0.0
82,367,18,80,12,Hybrid,0.0
82,368,28,80,12,Hybrid,0.0
82,374,37,80,12,Hybrid,0.0
82,379,34,80,12,Hybrid,0.0
82,383,33,80,12,Hybrid,0.0
82,386,22,80,12,Hybrid,0.0
82,399,23,80,12,Hybrid,0.0
82,402,41,80,12,Hybrid,0.0
82,413,15,80,12,Hybrid,0.0
82,417,35,80,12,Hybrid,0.0
82,440,27,80,12,Hybrid,0.0
82,448,51,80,12,Hybrid,0.0
82,453,17,80,12,Hybrid,0.0
82,466,67,80,12,Hybrid,0.0
82,493,52,80,12,Hybrid,0.0
82,516,58,80,12,Hybrid,0.0
82,524,62,80,12,Hybrid,0.0
82,551,54,80,12,Hybrid,0.0
82,580,36,80,12,Hybrid,0.0
82,591,46,80,12,Hybrid,0.0
82,594,60,80,12,Hybrid,0.0
82,632,25,80,12,Hybrid,0.0
82,636,59,80,12,Hybrid,0.0
82,642,72,80,12,Hybrid,0.0
82,656,4,80,12,Hybrid,0.0
82,660,76,80,12,Hybrid,0.0
82,673,63,80,12,Hybrid,0.0
82,678,57,80,12,Hybrid,0.0
82,682,2,80,12,Hybrid,0.0
82,712,24,80,12,Hybrid,0.0
82,716,19,80,12,Hybrid,0.0
82,728,9,80,12,Hybrid,0.0
82,733,61,80,12,Hybrid,0.0
82,765,1,80,12,Hybrid,0.0
82,783,69,80,12,Hybrid,0.0
82,815,73,80,12,Hybrid,0.0
82,818,65,80,12,Hybrid,0.0
82,830,48,80,12,Hybrid,0.0
82,838,64,80,12,Hybrid,0.0
82,839,7,80,12,Hybrid,0.0
82,843,77,80,12,Hybrid,0.0
82,846,70,80,12,Hybrid,0.0
82,859,66,80,12,Hybrid,0.0
82,867,42,80,12,Hybrid,0.0
82,869,3,80,12,Hybrid,0.0
82,870,10,80,12,Hybrid,0.0
82,871,50,80,12,Hybrid,0.0
82,884,8,80,12,Hybrid,0.0
82,900,43,80,12,Hybrid,0.0
82,916,44,80,12,Hybrid,0.0
82,922,26,80,12,Hybrid,0.0
82,948,78,80,12,Hybrid,0.0
82,971,14,80,12,Hybrid,0.0
82,974,74,80,12,Hybrid,0.0
82,979,11,80,12,Hybrid,0.0
82,985,55,80,12,Hybrid,0.0
82,995,75,80,12,Hybrid,0.0
86,39,37,51,8,Hybrid,1.0
86,48,42,51,8,Hybrid,1.0
86,50,12,51,8,Hybrid,1.0
86,55,45,51,8,Hybrid,1.0
86,87,20,51,8,Hybrid,1.0
86,109,49,51,8,Hybrid,1.0
86,118,30,51,8,Hybrid,1.0
86,119,8,51,8,Hybrid,1.0
86,143,31,51,8,Hybrid,1.0
86,209,35,51,8,Hybrid,1.0
86,211,38,51,8,Hybrid,1.0
86,213,44,51,8,Hybrid,1.0
86,240,40,51,8,Hybrid,1.0
86,251,50,51,8,Hybrid,1.0
86,257,4,51,8,Hybrid,1.0
86,274,10,51,8,Hybrid,1.0
86,332,18,51,8,Hybrid,1.0
86,342,22,51,8,Hybrid,1.0
86,439,9,51,8,Hybrid,1.0
86,441,7,51,8,Hybrid,1.0
86,456,15,51,8,Hybrid,1.0
86,457,11,51,8,Hybrid,1.0
86,469,14,51,8,Hybrid,1.0
86,471,33,51,8,Hybrid,1.0
86,498,34,51,8,Hybrid,1.0
86,515,43,51,8,Hybrid,1.0
86,518,5,51,8,Hybrid,1.0
86,551,46,51,8,Hybrid,1.0
86,554,21,51,8,Hybrid,1.0
86,559,25,51,8,Hybrid,1.0
86,603,41,51,8,Hybrid,1.0
86,605,1,51,8,Hybrid,1.0
86,622,51,51,8,Hybrid,1.0
86,667,27,51,8,Hybrid,1.0
86,674,2,51,8,Hybrid,1.0
86,689,29,51,8,Hybrid,1.0
86,714,36,51,8,Hybrid,1.0
86,715,32,51,8,Hybrid,1.0
86,744,47,51,8,Hybrid,1.0
86,749,13,51,8,Hybrid,1.0
86,756,26,51,8,Hybrid,1.0
86,765,19,51,8,Hybrid,1.0
86,782,23,51,8,Hybrid,1.0
86,791,17,51,8,Hybrid,1.0
86,829,16,51,8,Hybrid,1.0
86,898,39,51,8,Hybrid,1.0
86,910,48,51,8,Hybrid,1.0
86,954,6,51,8,Hybrid,1.0
86,959,3,51,8,Hybrid,1.0
86,976,24,51,8,Hybrid,1.0
86,984,28,51,8,Hybrid,1.0
88,23,20,22,3,Hybrid,1.0
88,34,1,22,3,Hybrid,1.0
88,54,14,22,3,Hybrid,1.0
88,78,15,22,3,Hybrid,1.0
88,118,19,22,3,Hybrid,1.0
88,279,16,22,3,Hybrid,1.0
88,355,6,22,3,Hybrid,1.0
88,377,17,22,3,Hybrid,1.0
88,481,10,22,3,Hybrid,1.0
88,566,9,22,3,Hybrid,1.0
88,578,7,22,3,Hybrid,1.0
88,638,3,22,3,Hybrid,1.0
88,665,22,22,3,Hybrid,1.0
88,690,12,22,3,Hybrid,1.0
88,703,13,22,3,Hybrid,1.0
88,814,11,22,3,Hybrid,1.0
88,837,2,22,3,Hybrid,1.0
88,857,21,22,3,Hybrid,1.0
88,900,18,22,3,Hybrid,1.0
88,928,5,22,3,Hybrid,1.0
88,934,4,22,3,Hybrid,1.0
88,949,8,22,3,Hybrid,1.0
92,37,5,56,10,Hybrid,1.0
92,42,56,56,10,Hybrid,1.0
92,52,51,56,10,Hybrid,1.0
92,69,21,56,10,Hybrid,1.0
92,86,13,56,10,Hybrid,1.0
92,122,54,56,10,Hybrid,1.0
92,135,22,56,10,Hybrid,1.0
92,140,1,56,10,Hybrid,1.0
92,191,10,56,10,Hybrid,1.0
92,194,4,56,10,Hybrid,1.0
92,210,46,56,10,Hybrid,1.0
92,222,12,56,10,Hybrid,1.0
92,253,14,56,10,Hybrid,1.0
92,257,17,56,10,Hybrid,1.0
92,331,19,56,10,Hybrid,1.0
92,332,31,56,10,Hybrid,1.0
92,338,20,56,10,Hybrid,1.0
92,344,3,56,10,Hybrid,1.0
92,379,35,56,10,Hybrid,1.0
92,410,34,56,10,Hybrid,1.0
92,434,53,56,10,Hybrid,1.0
92,465,15,56,10,Hybrid,1.0
92,473,44,56,10,Hybrid,1.0
92,476,43,56,10,Hybrid,1.0
92,481,36,56,10,Hybrid,1.0
92,502,37,56,10,Hybrid,1.0
92,538,47,56,10,Hybrid,1.0
92,549,32,56,10,Hybrid,1.0
92,551,41,56,10,Hybrid,1.0
92,607,29,56,10,Hybrid,1.0
92,609,9,56,10,Hybrid,1.0
92,610,24,56,10,Hybrid,1.0
92,618,50,56,10,Hybrid,1.0
92,668,38,56,10,Hybrid,1.0
92,696,49,56,10,Hybrid,1.0
92,697,26,56,10,Hybrid,1.0
92,706,40,56,10,Hybrid,1.0
92,722,39,56,10,Hybrid,1.0
92,735,25,56,10,Hybrid,1.0
92,743,8,56,10,Hybrid,1.0
92,774,52,56,10,Hybrid,1.0
92,805,23,56,10,Hybrid,1.0
92,813,2,56,10,Hybrid,1.0
92,825,30,56,10,Hybrid,1.0
92,827,6,56,10,Hybrid,1.0
92,846,28,56,10,Hybrid,1.0
92,860,11,56,10,Hybrid,1.0
92,889,27,56,10,Hybrid,1.0
92,933,33,56,10,Hybrid,1.0
92,938,16,56,10,Hybrid,1.0
92,953,45,56,10,Hybrid,1.0
92,971,18,56,10,Hybrid,1.0
92,985,42,56,10,Hybrid,1.0
92,987,48,56,10,Hybrid,1.0
92,991,7,56,10,Hybrid,1.0
92,999,55,56,10,Hybrid,1.0
93,19,10,90,12,Hybrid,0.0
93,33,65,90,12,Hybrid,0.0
93,38,84,90,12,Hybrid,0.0
93,47,45,90,12,Hybrid,0.0
93,51,31,90,12,Hybrid,0.0
93,136,87,90,12,Hybrid,0.0
93,141,90,90,12,Hybrid,0.0
93,151,62,90,12,Hybrid,0.0
93,176,34,90,12,Hybrid,0.0
93,190,8,90,12,Hybrid,0.0
93,193,54,90,12,Hybrid,0.0
93,195,63,90,12,Hybrid,0.0
93,196,66,90,12,Hybrid,0.0
93,204,32,90,12,Hybrid,0.0
93,206,52,90,12,Hybrid,0.0
93,207,86,90,12,Hybrid,0.0
93,215,16,90,12,Hybrid,0.0
93,239,1,90,12,Hybrid,0.0
93,241,59,90,12,Hybrid,0.0
93,253,7,90,12,Hybrid,0.0
93,263,13,90,12,Hybrid,0.0
93,266,67,90,12,Hybrid,0.0
93,282,39,90,12,Hybrid,0.0
93,309,77,90,12,Hybrid,0.0
93,312,40,90,12,Hybrid,0.0
93,317,72,90,12,Hybrid,0.0
93,336,12,90,12,Hybrid,0.0
93,341,5,90,12,Hybrid,0.0
93,344,43,90,12,Hybrid,0.0
93,357,37,90,12,Hybrid,0.0
93,390,81,90,12,Hybrid,0.0
93,396,61,90,12,Hybrid,0.0
93,400,70,90,12,Hybrid,0.0
93,419,22,90,12,Hybrid,0.0
93,426,25,90,12,Hybrid,0.0
93,434,71,90,12,Hybrid,0.0
93,439,15,90,12,Hybrid,0.0
93,454,58,90,12,Hybrid,0.0
93,456,69,90,12,Hybrid,0.0
93,463,17,90,12,Hybrid,0.0
93,467,85,90,12,Hybrid,0.0
93,473,2,90,12,Hybrid,0.0
93,488,14,90,12,Hybrid,0.0
93,489,3,90,12,Hybrid,0.0
93,496,64,90,12,Hybrid,0.0
93,498,6,90,12,Hybrid,0.0
93,506,28,90,12,Hybrid,0.0
93,532,38,90,12,Hybrid,0.0
93,553,9,90,12,Hybrid,0.0
93,554,60,90,12,Hybrid,0.0
93,561,47,90,12,Hybrid,0.0
93,579,56,90,12,Hybrid,0.0
93,581,51,90,12,Hybrid,0.0
93,606,4,90,12,Hybrid,0.0
93,608,29,90,12,Hybrid,0.0
93,625,55,90,12,Hybrid,0.0
93,632,42,90,12,Hybrid,0.0
93,635,36,90,12,Hybrid,0.0
93,653,73,90,12,Hybrid,0.0
93,667,27,90,12,Hybrid,0.0
93,678,30,90,12,Hybrid,0.0
93,685,23,90,12,Hybrid,0.0
93,687,74,90,12,Hybrid,0.0
93,693,19,90,12,Hybrid,0.0
93,703,20,90,12,Hybrid,0.0
93,712,41,90,12,Hybrid,0.0
93,721,18,90,12,Hybrid,0.0
93,746,83,90,12,Hybrid,0.0
93,763,76,90,12,Hybrid,0.0
93,772,53,90,12,Hybrid,0.0
93,784,24,90,12,Hybrid,0.0
93,797,79,90,12,Hybrid,0.0
93,798,57,90,12,Hybrid,0.0
93,811,82,90,12,Hybrid,0.0
93,833,44,90,12,Hybrid,0.0
93,836,68,90,12,Hybrid,0.0
93,838,88,90,12,Hybrid,0.0
93,842,26,90,12,Hybrid,0.0
93,851,21,90,12,Hybrid,0.0
93,864,48,90,12,Hybrid,0.0
93,867,11,90,12,Hybrid,0.0
93,882,50,90,12,Hybrid,0.0
93,893,78,90,12,Hybrid,0.0
93,910,89,90,12,Hybrid,0.0
93,911,49,90,12,Hybrid,0.0
93,925,75,90,12,Hybrid,0.0
93,928,33,90,12,Hybrid,0.0
93,936,80,90,12,Hybrid,0.0
93,985,46,90,12,Hybrid,0.0
93,995,35,90,12,Hybrid,0.0
95,65,9,24,5,Hybrid,1.0
95,87,20,24,5,Hybrid,1.0
95,114,22,24,5,Hybrid,1.0
95,115,23,24,5,Hybrid,1.0
95,156,10,24,5,Hybrid,1.0
95,168,6,24,5,Hybrid,1.0
95,204,3,24,5,Hybrid,1.0
95,267,2,24,5,Hybrid,1.0
95,349,11,24,5,Hybrid,1.0
95,350,16,24,5,Hybrid,1.0
95,417,8,24,5,Hybrid,1.0
95,458,12,24,5,Hybrid,1.0
95,504,4,24,5,Hybrid,1.0
95,555,7,24,5,Hybrid,1.0
95,607,17,24,5,Hybrid,1.0
95,617,15,24,5,Hybrid,1.0
95,624,24,24,5,Hybrid,1.0
95,678,14,24,5,Hybrid,1.0
95,753,19,24,5,Hybrid,1.0
95,829,5,24,5,Hybrid,1.0
95,851,18,24,5,Hybrid,1.0
95,885,13,24,5,Hybrid,1.0
95,921,21,24,5,Hybrid,1.0
95,931,1,24,5,Hybrid,1.0
97,16,30,76,13,Hybrid,0.0
97,33,39,76,13,Hybrid,0.0
97,62,16,76,13,Hybrid,0.0
97,67,32,76,13,Hybrid,0.0
97,75,44,76,13,Hybrid,0.0
97,78,53,76,13,Hybrid,0.0
97,82,59,76,13,Hybrid,0.0
97,90,71,76,13,Hybrid,0.0
97,104,31,76,13,Hybrid,0.0
97,105,37,76,13,Hybrid,0.0
97,122,57,76,13,Hybrid,0.0
97,134,15,76,13,Hybrid,0.0
97,173,54,76,13,Hybrid,0.0
97,177,74,76,13,Hybrid,0.0
97,178,23,76,13,Hybrid,0.0
97,182,48,76,13,Hybrid,0.0
97,188,26,76,13,Hybrid,0.0
97,196,49,76,13,Hybrid,0.0
97,200,52,76,13,Hybrid,0.0
97,204,76,76,13,Hybrid,0.0
97,208,61,76,13,Hybrid,0.0
97,211,28,76,13,Hybrid,0.0
97,222,63,76,13,Hybrid,0.0
97,223,60,76,13,Hybrid,0.0
97,234,29,76,13,Hybrid,0.0
97,246,56,76,13,Hybrid,0.0
97,258,25,76,13,Hybrid,0.0
97,300,65,76,13,Hybrid,0.0
97,307,43,76,13,Hybrid,0.0
97,310,40,76,13,Hybrid,0.0
97,353,3,76,13,Hybrid,0.0
97,354,50,76,13,Hybrid,0.0
97,370,41,76,13,Hybrid,0.0
97,379,75,76,13,Hybrid,0.0
97,405,42,76,13,Hybrid,0.0
97,422,2,76,13,Hybrid,0.0
97,428,64,76,13,Hybrid,0.0
97,462,24,76,13,Hybrid,0.0
97,472,46,76,13,Hybrid,0.0
97,508,22,76,13,Hybrid,0.0
97,535,6,76,13,Hybrid,0.0
97,538,18,76,13,Hybrid,0.0
97,539,10,76,13,Hybrid,0.0
97,545,66,76,13,Hybrid,0.0
97,552,8,76,13,Hybrid,0.0
97,559,17,76,13,Hybrid,0.0
97,577,62,76,13,Hybrid,0.0
97,590,19,76,13,Hybrid,0.0
97,592,38,76,13,Hybrid,0.0
97,593,27,76,13,Hybrid,0.0
97,611,67,76,13,Hybrid,0.0
97,614,14,76,13,Hybrid,0.0
97,621,58,76,13,Hybrid,0.0
97,628,33,76,13,Hybrid,0.0
97,644,12,76,13,Hybrid,0.0
97,645,70,76,13,Hybrid,0.0
97,656,34,76,13,Hybrid,0.0
97,675,21,76,13,Hybrid,0.0
97,778,13,76,13,Hybrid,0.0
97,784,72,76,13,Hybrid,0.0
97,800,47,76,13,Hybrid,0.0
97,812,73,76,13,Hybrid,0.0
97,840,7,76,13,Hybrid,0.0
97,847,45,76,13,Hybrid,0.0
97,860,11,76,13,Hybrid,0.0
97,879,9,76,13,Hybrid,0.0
97,895,55,76,13,Hybrid,0.0
97,905,35,76,13,Hybrid,0.0
97,914,68,76,13,Hybrid,0.0
97,917,5,76,13,Hybrid,0.0
97,940,69,76,13,Hybrid,0.0
97,949,51,76,13,Hybrid,0.0
97,952,20,76,13,Hybrid,0.0
97,983,1,76,13,Hybrid,0.0
97,998,36,76,13,Hybrid,0.0
97,999,4,76,13,Hybrid,0.0
100,8,1,95,57,Hybrid,1.0
100,12,83,95,57,Hybrid,1.0
100,14,54,95,57,Hybrid,1.0
100,22,45,95,57,Hybrid,1.0
100,26,65,95,57,Hybrid,1.0
100,27,36,95,57,Hybrid,1.0
100,29,89,95,57,Hybrid,1.0
100,52,12,95,57,Hybrid,1.0
100,61,68,95,57,Hybrid,1.0
100,63,72,95,57,Hybrid,1.0
100,65,91,95,57,Hybrid,1.0
100,90,47,95,57,Hybrid,1.0
100,123,64,95,57,Hybrid,1.0
100,142,93,95,57,Hybrid,1.0
100,153,85,95,57,Hybrid,1.0
100,169,84,95,57,Hybrid,1.0
100,173,66,95,57,Hybrid,1.0
100,188,5,95,57,Hybrid,1.0
100,210,78,95,57,Hybrid,1.0
100,214,81,95,57,Hybrid,1.0
100,225,37,95,57,Hybrid,1.0
100,226,30,95,57,Hybrid,1.0
100,238,77,95,57,Hybrid,1.0
100,240,35,95,57,Hybrid,1.0
100,241,29,95,57,Hybrid,1.0
100,246,82,95,57,Hybrid,1.0
100,250,32,95,57,Hybrid,1.0
100,285,56,95,57,Hybrid,1.0
100,294,4,95,57,Hybrid,1.0
100,307,28,95,57,Hybrid,1.0
100,310,63,95,57,Hybrid,1.0
100,333,57,95,57,Hybrid,1.0
100,335,48,95,57,Hybrid,1.0
100,340,7,95,57,Hybrid,1.0
100,342,9,95,57,Hybrid,1.0
100,348,80,95,57,Hybrid,1.0
100,350,87,95,57,Hybrid,1.0
100,373,62,95,57,Hybrid,1.0
100,376,21,95,57,Hybrid,1.0
100,381,34,95,57,Hybrid,1.0
100,409,11,95,57,Hybrid,1.0
100,436,95,95,57,Hybrid,1.0
100,441,6,95,57,Hybrid,1.0
100,445,69,95,57,Hybrid,1.0
100,469,31,95,57,Hybrid,1.0
100,472,33,95,57,Hybrid,1.0
100,473,19,95,57,Hybrid,1.0
100,486,20,95,57,Hybrid,1.0
100,493,16,95,57,Hybrid,1.0
100,500,25,95,57,Hybrid,1.0
100,507,61,95,57,Hybrid,1.0
100,514,88,95,57,Hybrid,1.0
100,530,90,95,57,Hybrid,1.0
100,533,15,95,57,Hybrid,1.0
100,536,18,95,57,Hybrid,1.0
100,555,60,95,57,Hybrid,1.0
100,578,27,95,57,Hybrid,1.0
100,592,70,95,57,Hybrid,1.0
100,619,50,95,57,Hybrid,1.0
100,624,24,95,57,Hybrid,1.0
100,627,17,95,57,Hybrid,1.0
100,629,23,95,57,Hybrid,1.0
100,631,10,95,57,Hybrid,1.0
100,642,52,95,57,Hybrid,1.0
100,650,38,95,57,Hybrid,1.0
100,654,73,95,57,Hybrid,1.0
100,676,8,95,57,Hybrid,1.0
100,682,51,95,57,Hybrid,1.0
100,685,76,95,57,Hybrid,1.0
100,689,94,95,57,Hybrid,1.0
100,703,39,95,57,Hybrid,1.0
100,713,43,95,57,Hybrid,1.0
100,724,44,95,57,Hybrid,1.0
100,725,2,95,57,Hybrid,1.0
100,728,92,95,57,Hybrid,1.0
100,771,58,95,57,Hybrid,1.0
100,776,14,95,57,Hybrid,1.0
100,791,67,95,57,Hybrid,1.0
100,793,55,95,57,Hybrid,1.0
100,799,53,95,57,Hybrid,1.0
100,800,86,95,57,Hybrid,1.0
100,809,71,95,57,Hybrid,1.0
100,832,75,95,57,Hybrid,1.0
100,837,22,95,57,Hybrid,1.0
100,850,40,95,57,Hybrid,1.0
100,872,74,95,57,Hybrid,1.0
100,878,46,95,57,Hybrid,1.0
100,889,42,95,57,Hybrid,1.0
100,890,41,95,57,Hybrid,1.0
100,907,3,95,57,Hybrid,1.0
100,911,49,95,57,Hybrid,1.0
100,930,79,95,57,Hybrid,1.0
100,964,13,95,57,Hybrid,1.0
100,967,59,95,57,Hybrid,1.0
100,986,26,95,57,Hybrid,1.0
104,9,3,41,6,Hybrid,0.0
104,52,10,41,6,Hybrid,0.0
104,70,36,41,6,Hybrid,0.0
104,77,24,41,6,Hybrid,0.0
104,91,21,41,6,Hybrid,0.0
104,103,12,41,6,Hybrid,0.0
104,118,8,41,6,Hybrid,0.0
104,119,38,41,6,Hybrid,0.0
104,165,26,41,6,Hybrid,0.0
104,170,19,41,6,Hybrid,0.0
104,171,22,41,6,Hybrid,0.0
104,180,6,41,6,Hybrid,0.0
104,240,28,41,6,Hybrid,0.0
104,299,27,41,6,Hybrid,0.0
104,316,25,41,6,Hybrid,0.0
104,343,37,41,6,Hybrid,0.0
104,401,30,41,6,Hybrid,0.0
104,409,7,41,6,Hybrid,0.0
104,439,5,41,6,Hybrid,0.0
104,505,32,41,6,Hybrid,0.0
104,511,20,41,6,Hybrid,0.0
104,546,29,41,6,Hybrid,0.0
104,593,23,41,6,Hybrid,0.0
104,608,39,41,6,Hybrid,0.0
104,627,40,41,6,Hybrid,0.0
104,655,14,41,6,Hybrid,0.0
104,664,15,41,6,Hybrid,0.0
104,696,31,41,6,Hybrid,0.0
104,701,4,41,6,Hybrid,0.0
104,710,35,41,6,Hybrid,0.0
104,722,16,41,6,Hybrid,0.0
104,728,33,41,6,Hybrid,0.0
104,771,2,41,6,Hybrid,0.0
104,793,9,41,6,Hybrid,0.0
104,806,41,41,6,Hybrid,0.0
104,845,1,41,6,Hybrid,0.0
104,926,17,41,6,Hybrid,0.0
104,934,11,41,6,Hybrid,0.0
104,980,18,41,6,Hybrid,0.0
104,994,13,41,6,Hybrid,0.0
104,996,34,41,6,Hybrid,0.0
107,13,80,86,20,Hybrid,0.0
107,19,28,86,20,Hybrid,0.0
107,45,25,86,20,Hybrid,0.0
107,46,13,86,20,Hybrid,0.0
107,70,31,86,20,Hybrid,0.0
107,102,22,86,20,Hybrid,0.0
107,134,12,86,20,Hybrid,0.0
107,136,84,86,20,Hybrid,0.0
107,158,20,86,20,Hybrid,0.0
107,161,8,86,20,Hybrid,0.0
107,168,68,86,20,Hybrid,0.0
107,171,69,86,20,Hybrid,0.0
107,186,39,86,20,Hybrid,0.0
107,202,15,86,20,Hybrid,0.0
107,259,11,86,20,Hybrid,0.0
107,264,85,86,20,Hybrid,0.0
107,271,30,86,20,Hybrid,0.0
107,283,24,86,20,Hybrid,0.0
107,305,67,86,20,Hybrid,0.0
107,317,14,86,20,Hybrid,0.0
107,322,75,86,20,Hybrid,0.0
107,326,66,86,20,Hybrid,0.0
107,330,79,86,20,Hybrid,0.0
107,331,6,86,20,Hybrid,0.0
107,347,65,86,20,Hybrid,0.0
107,349,3,86,20,Hybrid,0.0
107,361,32,86,20,Hybrid,0.0
107,371,70,86,20,Hybrid,0.0
107,381,73,86,20,Hybrid,0.0
107,387,33,86,20,Hybrid,0.0
107,394,5,86,20,Hybrid,0.0
107,420,76,86,20,Hybrid,0.0
107,428,26,86,20,Hybrid,0.0
107,443,82,86,20,Hybrid,0.0
107,449,54,86,20,Hybrid,0.0
107,468,63,86,20,Hybrid,0.0
107,471,56,86,20,Hybrid,0.0
107,474,77,86,20,Hybrid,0.0
107,484,57,86,20,Hybrid,0.0
107,487,23,86,20,Hybrid,0.0
107,542,83,86,20,Hybrid,0.0
107,557,64,86,20,Hybrid,0.0
107,558,17,86,20,Hybrid,0.0
107,560,71,86,20,Hybrid,0.0
107,563,37,86,20,Hybrid,0.0
107,570,74,86,20,Hybrid,0.0
107,585,62,86,20,Hybrid,0.0
107,587,4,86,20,Hybrid,0.0
107,613,9,86,20,Hybrid,0.0
107,619,21,86,20,Hybrid,0.0
107,647,35,86,20,Hybrid,0.0
107,654,55,86,20,Hybrid,0.0
107,656,18,86,20,Hybrid,0.0
107,658,1,86,20,Hybrid,0.0
107,682,44,86,20,Hybrid,0.0
107,683,58,86,20,Hybrid,0.0
107,684,61,86,20,Hybrid,0.0
107,686,60,86,20,Hybrid,0.0
107,718,59,86,20,Hybrid,0.0
107,727,29,86,20,Hybrid,0.0
107,732,78,86,20,Hybrid,0.0
107,737,2,86,20,Hybrid,0.0
107,747,19,86,20,Hybrid,0.0
107,761,45,86,20,Hybrid,0.0
107,774,41,86,20,Hybrid,0.0
107,805,42,86,20,Hybrid,0.0
107,811,72,86,20,Hybrid,0.0
107,828,7,86,20,Hybrid,0.0
107,833,34,86,20,Hybrid,0.0
107,835,48,86,20,Hybrid,0.0
107,839,46,86,20,Hybrid,0.0
107,841,47,86,20,Hybrid,0.0
107,869,38,86,20,Hybrid,0.0
107,884,43,86,20,Hybrid,0.0
107,885,49,86,20,Hybrid,0.0
107,888,36,86,20,Hybrid,0.0
107,896,50,86,20,Hybrid,0.0
107,897,10,86,20,Hybrid,0.0
107,912,40,86,20,Hybrid,0.0
107,946,51,86,20,Hybrid,0.0
107,951,53,86,20,Hybrid,0.0
107,960,81,86,20,Hybrid,0.0
107,967,86,86,20,Hybrid,0.0
107,986,27,86,20,Hybrid,0.0
107,987,16,86,20,Hybrid,0.0
107,999,52,86,20,Hybrid,0.0
108,1,33,152,33,Hybrid,1.0
108,3,103,152,33,Hybrid,1.0
108,14,81,152,33,Hybrid,1.0
108,15,42,152,33,Hybrid,1.0
108,19,148,152,33,Hybrid,1.0
108,22,72,152,33,Hybrid,1.0
108,29,118,152,33,Hybrid,1.0
108,36,57,152,33,Hybrid,1.0
108,37,112,152,33,Hybrid,1.0
108,44,41,152,33,Hybrid,1.0
108,49,126,152,33,Hybrid,1.0
108,51,54,152,33,Hybrid,1.0
108,55,40,152,33,Hybrid,1.0
108,59,11,152,33,Hybrid,1.0
108,69,79,152,33,Hybrid,1.0
108,71,19,152,33,Hybrid,1.0
108,77,149,152,33,Hybrid,1.0
108,82,21,152,33,Hybrid,1.0
108,83,133,152,33,Hybrid,1.0
108,95,5,152,33,Hybrid,1.0
108,96,108,152,33,Hybrid,1.0
108,98,37,152,33,Hybrid,1.0
108,103,150,152,33,Hybrid,1.0
108,105,35,152,33,Hybrid,1.0
108,106,71,152,33,Hybrid,1.0
108,107,131,152,33,Hybrid,1.0
108,108,4,152,33,Hybrid,1.0
108,111,98,152,33,Hybrid,1.0
108,116,61,152,33,Hybrid,1.0
108,121,56,152,33,Hybrid,1.0
108,130,27,152,33,Hybrid,1.0
108,131,32,152,33,Hybrid,1.0
108,134,101,152,33,Hybrid,1.0
108,144,110,152,33,Hybrid,1.0
108,145,111,152,33,Hybrid,1.0
108,147,134,152,33,Hybrid,1.0
108,160,142,152,33,Hybrid,1.0
108,161,36,152,33,Hybrid,1.0
108,170,31,152,33,Hybrid,1.0
108,174,59,152,33,Hybrid,1.0
108,178,109,152,33,Hybrid,1.0
108,187,51,152,33,Hybrid,1.0
108,198,60,152,33,Hybrid,1.0
108,204,76,152,33,Hybrid,1.0
108,211,26,152,33,Hybrid,1.0
108,226,107,152,33,Hybrid,1.0
108,242,96,152,33,Hybrid,1.0
108,252,23,152,33,Hybrid,1.0
108,255,86,152,33,Hybrid,1.0
108,257,18,152,33,Hybrid,1.0
108,261,62,152,33,Hybrid,1.0
108,264,65,152,33,Hybrid,1.0
108,268,104,152,33,Hybrid,1.0
